Description,Post,District,Neighborhood,Longitude,Latitude,Premise,CallDescription,Year,median_household_income,households_below_poverty,perc18_24,perc25_64,perc65up,perc_asian,perc_aa,perc_hisp,perc_white,median_price_homes_sold,racial_diversity_index,num_households,Month,crime_hour,Outside,Weapon_FIREARM,Weapon_HANDS,Weapon_KNIFE,Weapon_NONE,Weapon_OTHER,call_hour,Season_autumn,Season_spring,Season_summer,Season_winter,Holiday,Weekend,Priority_HIGH,Priority_LOW,Priority_MEDIUM,Priority_NON-EMERGENCY,Priority_OUT OF SERVICE,Priority_UNKNOWN
7,512.0,3,42,-76.61719000000001,39.32418,22,56,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,5,16,0,0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,1,0,0
14,614.0,4,40,-76.67441,39.34237,67,114,2015,26191.5424657534,35.9310344827586,11.2517580872011,53.4793382894649,10.8766994842944,0.38175607795861,94.2937512557766,2.67899002076217,2.19007434197308,18050.0,15.2442220233299,21000.0,11,19,1,1,0,0,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0
7,321.0,1,63,-76.59425,39.29543,42,75,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,1,14,1,0,0,0,1,0,15,0,0,0,1,0,1,0,1,0,0,0,0
7,714.0,8,193,-76.65057,39.28993,67,75,2015,25151.9033149171,32.983682983683,8.36785901849799,53.5916438116356,11.2388399369785,1.28960728248818,74.2253603314466,6.16794071307697,13.9814436599171,15600.0,48.4187509048363,22500.0,10,21,1,0,0,0,1,0,11,1,0,0,0,0,0,0,1,0,0,0,0
4,415.0,2,195,-76.58199,39.35392,57,82,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,1,17,0,0,0,0,1,0,19,0,0,0,1,0,1,0,0,1,0,0,0
3,722.0,8,152,-76.64826,39.29704,67,27,2015,24108.1525641026,35.8477743798845,10.729475447867,51.84946513726,11.4061090346694,0.393091893285217,96.4299523134425,0.380203634488981,0.824848562959144,12550.0,7.18959568030168,26000.0,11,12,1,0,0,0,1,0,13,1,0,0,0,0,1,0,0,1,0,0,0
3,844.0,7,69,-76.68441999999999,39.29931,67,27,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,7,1,1,0,0,0,1,0,8,0,0,1,0,0,0,0,0,1,0,0,0
8,231.0,5,108,-76.57176,39.28976,71,44,2015,41538.1538461538,13.0692167577413,6.92607003891051,55.7392996108949,12.3735408560311,1.94552529182879,14.2509727626459,31.8871595330739,45.8463035019455,84950.0,75.5647088951146,88000.0,4,22,0,0,0,0,1,0,17,0,1,0,0,0,0,0,1,0,0,0,0
3,821.0,7,244,-76.70306,39.31021,45,87,2015,35773.0412371134,21.1886304909561,9.67913020418987,53.7258021744895,9.12224874038717,1.82975338106603,80.2704852824185,1.98886237072395,8.88358525590029,210000.0,36.8899463445369,227550.0,8,19,1,0,0,0,1,0,8,0,0,1,0,0,0,0,1,0,0,0,0
7,123.0,0,241,-76.62556,39.30169,57,75,2015,17042.1172680412,46.6466466466466,11.7664581471552,46.1026710356469,10.3961870717903,1.47949558137226,93.0493496177142,0.506404527852249,3.53490219441962,60000.0,13.6921512053331,53465.0,10,20,0,0,0,0,1,0,20,1,0,0,0,0,1,0,1,0,0,0,0
3,224.0,5,71,-76.57143,39.29724,67,27,2015,57200.2977099237,26.2806236080178,9.27614311368974,62.902334576599,6.07128056361376,0.884100013814063,34.1690841276419,15.5270064926095,46.7191601049869,189750.0,67.8682864576828,189950.0,5,18,1,0,0,0,1,0,13,0,1,0,0,0,0,0,0,1,0,0,0
8,222.0,5,188,-76.57531999999999,39.29228,67,44,2015,42618.04241669892,20.78936167712445,9.322342954540698,56.22555898997778,9.951726932600947,1.5934627115295157,55.554185543932036,9.060029134176425,36.953675231515675,107865.11627906977,62.018112422227915,111563.95348837209,8,14,1,0,0,0,1,0,9,0,0,1,0,0,1,0,1,0,0,0,0
4,424.0,2,253,-76.544,39.36036,57,31,2015,63600.2200920245,8.69700748129676,7.9409802031586,57.848298361385,9.77978794394602,1.10476755394083,62.7715577963965,1.49032401571884,30.9928078890784,88500.0,50.9799072963867,116600.0,1,8,0,0,0,0,1,0,12,0,0,0,1,0,0,0,0,1,0,0,0
7,133.0,3,206,-76.63162,39.31665,67,75,2015,34879.2634730539,29.2645556690501,9.08661119515885,55.5786686838124,10.731845688351,0.349848714069592,84.9848714069591,1.85325264750378,10.5238275340393,78950.0,29.1703693556245,78950.0,8,22,1,0,0,0,1,0,22,0,0,1,0,0,0,0,1,0,0,0,0
8,523.0,3,45,-76.60031,39.3622,67,76,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,5,3,1,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0
8,513.0,3,105,-76.61234,39.32213,67,76,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,4,21,1,0,0,0,1,0,13,0,1,0,0,0,1,0,1,0,0,0,0
5,241.0,5,9,-76.54111,39.29035,75,40,2015,41538.1538461538,13.0692167577413,6.92607003891051,55.7392996108949,12.3735408560311,1.94552529182879,14.2509727626459,31.8871595330739,45.8463035019455,84950.0,75.5647088951146,88000.0,7,19,1,0,1,0,0,0,19,0,0,1,0,0,0,0,0,1,0,0,0
7,212.0,5,26,-76.58901999999999,39.29168,54,104,2015,82263.222972973,6.16438356164384,5.74784980071324,77.5435284245857,5.97860289490245,4.61506188378435,5.38074260541221,13.9081183134047,73.673169708412,255000.0,50.3365140665666,249000.0,1,1,0,0,0,0,1,0,19,0,0,0,1,0,1,0,0,0,1,0,0
8,132.0,0,19,-76.62319000000001,39.30453,67,76,2015,41170.4607250755,7.5716603569497,18.3622189291927,61.8710134656272,13.5558275884286,8.63990722247278,29.9594098318407,5.77282391598479,52.322659622447,220000.0,64.7467184435098,220000.0,5,19,1,0,0,0,1,0,22,0,1,0,0,0,1,0,1,0,0,0,0
8,143.0,0,223,-76.62294,39.29826,45,76,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,4,20,1,0,0,0,1,0,9,0,1,0,0,0,0,0,1,0,0,0,0
3,432.0,2,11,-76.5719,39.32296,67,27,2015,38173.9682539683,18.6120712576442,8.92307692307692,54.6523076923077,8.39384615384616,0.547692307692308,88.6953846153846,0.744615384615385,8.84923076923077,42000.0,21.4680878845662,45550.0,12,12,1,0,0,0,1,0,21,1,0,0,0,0,1,0,0,1,0,0,0
7,424.0,2,168,-76.54630999999999,39.36983,18,75,2015,52708.0625,9.34170991532368,7.20375633263314,60.0518967008526,11.4852341529717,0.642530581984431,54.2073396762634,3.34857284072655,40.3311503768689,144450.0,56.2929502091259,144450.0,7,2,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0
4,212.0,5,26,-76.58699,39.29385,57,31,2015,82263.222972973,6.16438356164384,5.74784980071324,77.5435284245857,5.97860289490245,4.61506188378435,5.38074260541221,13.9081183134047,73.673169708412,255000.0,50.3365140665666,249000.0,9,10,0,0,0,0,1,0,21,0,0,1,0,0,0,0,0,1,0,0,0
3,413.0,2,166,-76.59454000000001,39.343,45,27,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,12,11,1,0,0,0,1,0,22,0,0,0,1,0,0,0,0,1,0,0,0
3,844.0,7,68,-76.67851,39.29552,67,27,2015,38042.3778280543,15.983393876492,10.1307189542484,51.6806722689076,14.7992530345472,0.0,96.3702147525677,1.31886087768441,0.992063492063492,45500.0,7.46203896711064,55000.0,1,22,1,0,0,0,1,0,9,0,0,0,1,0,0,0,0,1,0,0,0
7,531.0,3,102,-76.63977,39.32907,40,75,2015,58644.1736641221,7.13874496257916,7.45167562621526,64.3657783369553,13.7081093446186,7.0113233443898,10.734301727096,4.51790003431316,74.8255747455107,184950.0,42.6357060591214,178000.0,11,15,0,0,0,0,1,0,15,1,0,0,0,0,0,0,1,0,0,0,0
4,141.0,0,149,-76.61369,39.30244,2,31,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,5,8,0,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1
4,932.0,6,248,-76.63206,39.28423,57,31,2015,39159.000600158324,24.033555199685182,9.02492727950311,55.59780595357484,10.239968694581178,1.726552379922817,67.28079823845854,5.066092851853547,23.252498387386797,62907.142857142855,47.0403234706802,80566.19047619047,1,8,0,0,0,0,1,0,14,0,0,0,1,0,0,0,0,1,0,0,0
12,523.0,3,113,-76.60991999999999,39.35565,67,115,2015,78174.8285968028,5.82491582491583,24.6075104951406,46.0693541894301,13.7500718845247,7.7865317154523,15.9008568635344,3.58847547300017,67.8187359825177,305000.0,51.3276920350079,347500.0,6,22,1,0,0,0,1,0,17,0,0,1,0,0,1,0,0,1,0,0,0
3,932.0,6,248,-76.63481,39.27605,67,76,2015,39159.000600158324,24.033555199685182,9.02492727950311,55.59780595357484,10.239968694581178,1.726552379922817,67.28079823845854,5.066092851853547,23.252498387386797,62907.142857142855,47.0403234706802,80566.19047619047,4,16,1,0,0,0,1,0,20,0,1,0,0,0,1,0,1,0,0,0,0
9,823.0,7,232,-76.70057,39.28477,45,87,2015,51537.5820754717,11.1696522655427,8.09616536848412,56.3810665068904,10.6051527860995,0.838825644098262,78.0781905332534,2.83852606351108,15.4433792690234,126000.0,39.162063095899,139500.0,12,11,1,1,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0
0,415.0,2,135,-76.58181,39.35898,2,40,2015,47461.8569277108,12.1056493030081,11.9214912026015,52.830846060043,13.5590267696417,1.19040706114627,90.0296150049358,1.75367284129841,6.47465303989315,104400.0,20.4163641633503,104400.0,7,17,0,0,0,0,0,1,17,0,0,1,0,0,0,0,0,1,0,0,0
3,822.0,7,210,-76.68786,39.29597,67,27,2015,38042.3778280543,15.983393876492,10.1307189542484,51.6806722689076,14.7992530345472,0.0,96.3702147525677,1.31886087768441,0.992063492063492,45500.0,7.46203896711064,55000.0,12,16,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,0,0
14,533.0,3,96,-76.65926,39.33853,67,124,2015,26191.5424657534,35.9310344827586,11.2517580872011,53.4793382894649,10.8766994842944,0.38175607795861,94.2937512557766,2.67899002076217,2.19007434197308,18050.0,15.2442220233299,21000.0,9,21,0,1,0,0,0,0,22,0,0,1,0,0,0,1,0,0,0,0,0
5,423.0,2,101,-76.56922,39.36788,57,40,2015,53064.02138016356,11.577135059949038,8.478103312130797,58.07189233276602,11.421826176329354,1.754724514927218,60.355161188376194,3.157007531623613,29.019613584727196,103807.22222222222,53.445816869491644,117514.44444444444,1,17,0,0,1,0,0,0,17,0,0,0,1,0,0,0,0,1,0,0,0
7,522.0,3,90,-76.59442,39.35972,56,75,2015,47461.8569277108,12.1056493030081,11.9214912026015,52.830846060043,13.5590267696417,1.19040706114627,90.0296150049358,1.75367284129841,6.47465303989315,104400.0,20.4163641633503,104400.0,1,19,0,0,0,0,1,0,19,0,0,0,1,0,1,0,1,0,0,0,0
4,341.0,1,7,-76.6122,39.31543,43,31,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,11,6,0,0,0,0,1,0,15,1,0,0,0,0,0,0,0,1,0,0,0
3,414.0,2,203,-76.58948000000001,39.36343,67,27,2015,47461.8569277108,12.1056493030081,11.9214912026015,52.830846060043,13.5590267696417,1.19040706114627,90.0296150049358,1.75367284129841,6.47465303989315,104400.0,20.4163641633503,104400.0,8,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0
5,141.0,0,149,-76.61867,39.300340000000006,67,40,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,11,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
7,141.0,0,149,-76.61654,39.30344,2,40,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,1,6,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,1,0,0,0
12,445.0,2,37,-76.53685,39.34927,67,110,2015,39300.3550347222,16.8560253306016,9.58609341378001,59.0143875785832,9.40466646976921,4.74241593181722,75.6044048774313,3.80574659297076,14.3074131893169,69950.0,43.8512220954226,94500.0,12,12,1,0,0,0,1,0,12,0,0,0,1,0,0,1,0,0,0,0,0
5,911.0,6,53,-76.59063,39.22512,57,40,2015,36679.0534351145,28.3595641646489,10.0916176671681,56.413236701764,6.30384247230959,1.37426500752085,37.5974292356078,11.3291398878709,45.2140024613702,37500.0,69.857509618114,45000.0,9,8,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0
3,533.0,3,163,-76.66953000000001,39.36146,67,27,2015,77390.1865203762,5.05569837189374,3.44760420724581,57.4016361511492,17.2574990261005,6.73938449552006,25.2434748733931,3.54499415660304,63.6540708998831,265000.0,53.1506976858932,280000.0,7,3,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,1,0,0,0
7,233.0,5,29,-76.57070999999999,39.27713,45,44,2015,95362.400309119,2.99860529986053,8.18273092369478,73.9583333333333,10.316265060241,3.79016064257028,2.45983935742972,4.91967871485944,86.8473895582329,302900.0,26.29369945924,285500.0,9,0,1,0,0,0,1,0,7,0,0,1,0,0,0,0,1,0,0,0,0
5,141.0,0,149,-76.61239,39.30254,67,40,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,7,17,1,0,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0
3,712.0,8,198,-76.6342,39.29046,67,27,2015,18755.4064039409,48.7209302325581,11.2286411716843,53.8852725793328,9.01139137510171,1.42392188771359,79.1497152156225,1.81041497152156,15.9072416598861,59000.0,36.3558375737129,73600.0,9,18,1,0,0,0,1,0,9,1,0,0,0,0,0,0,0,1,0,0,0
7,211.0,5,118,-76.60197,39.28405,55,75,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,1,0,0,0,0,0,1,0,15,0,0,0,1,0,1,0,1,0,0,0,0
8,643.0,4,5,-76.67353,39.32727,57,76,2015,38682.8915929204,18.8167938931298,9.14193383791139,51.9261841993367,15.8261756952122,0.314652606514159,93.0691385321881,0.0170082490007654,3.25707968364657,84000.0,13.2716351171953,86250.0,9,21,0,0,0,0,1,0,10,0,0,1,0,0,0,0,1,0,0,0,0
3,822.0,7,235,-76.69574,39.28293,57,27,2015,51537.5820754717,11.1696522655427,8.09616536848412,56.3810665068904,10.6051527860995,0.838825644098262,78.0781905332534,2.83852606351108,15.4433792690234,126000.0,39.162063095899,139500.0,1,18,0,0,0,0,1,0,19,0,0,0,1,0,1,0,0,1,0,0,0
7,141.0,0,149,-76.61291,39.30552,67,99,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,1,23,1,0,0,0,1,0,23,0,0,0,1,0,0,1,0,0,0,0,0
3,422.0,2,2,-76.56855,39.33097,67,22,2015,66010.877443609,9.35610103166133,8.13260390299665,61.0190250673634,12.0600963501266,2.4985710786315,55.8095860210664,2.35159630930024,35.4045888789091,106000.0,56.9231614992498,129000.0,7,23,1,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,0,0
0,312.0,1,175,-76.60502,39.29802,67,45,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7,441.0,2,38,-76.53528,39.33261,75,75,2015,39300.3550347222,16.8560253306016,9.58609341378001,59.0143875785832,9.40466646976921,4.74241593181722,75.6044048774313,3.80574659297076,14.3074131893169,69950.0,43.8512220954226,94500.0,1,10,1,0,0,0,1,0,10,0,0,0,1,0,1,0,1,0,0,0,0
8,221.0,5,145,-76.57934,39.29789,67,76,2015,57200.2977099237,26.2806236080178,9.27614311368974,62.902334576599,6.07128056361376,0.884100013814063,34.1690841276419,15.5270064926095,46.7191601049869,189750.0,67.8682864576828,189950.0,3,10,1,0,0,0,1,0,10,0,1,0,0,0,0,0,1,0,0,0,0
7,111.0,0,59,-76.6137,39.28961,67,75,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,5,17,1,0,0,0,1,0,17,0,1,0,0,0,0,0,0,0,0,0,1
4,932.0,6,248,-76.63079,39.28154,57,44,2015,39159.000600158324,24.033555199685182,9.02492727950311,55.59780595357484,10.239968694581178,1.726552379922817,67.28079823845854,5.066092851853547,23.252498387386797,62907.142857142855,47.0403234706802,80566.19047619047,11,8,0,0,0,0,1,0,7,1,0,0,0,0,0,0,1,0,0,0,0
7,931.0,6,8,-76.62891,39.28494,57,75,2015,47499.5,24.7403210576015,11.8802619270346,60.8419083255379,8.02619270346118,2.58185219831618,53.6950420954163,2.35734331150608,37.9420018709074,107750.0,56.970142606027,107750.0,1,22,0,0,0,0,1,0,7,0,0,0,1,0,0,0,1,0,0,0,0
7,321.0,1,63,-76.59728,39.29611,31,30,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,1,9,0,0,0,0,1,0,17,0,0,0,1,0,0,0,1,0,0,0,0
7,321.0,1,31,-76.58721,39.29655,57,75,2015,38275.26498088146,21.466483086972588,9.684237177508686,54.76922997912743,10.485667649388922,1.6350462383678266,63.21283504877909,7.892944201923628,27.45485068867627,87819.73684210527,56.41677894850294,94350.0,8,15,0,0,0,0,1,0,15,0,0,1,0,0,0,0,1,0,0,0,0
5,411.0,2,48,-76.59057,39.32145,67,118,2015,44102.318986667044,14.570103375684283,8.956598893566134,56.46093251054993,11.85650237322703,1.719332299365423,68.55809134017342,3.805211613965946,21.195789497119097,94189.0756302521,44.661338591077225,108068.73949579832,1,15,1,0,1,0,0,0,21,0,0,0,1,0,0,0,1,0,0,0,0
3,243.0,5,24,-76.53384,39.27454,67,27,2015,30838.8732876712,26.2565641410353,6.1973849185026,53.179294286226,13.5411069317571,1.79115171054988,26.9747447608812,21.8699623858141,46.5162099229805,67000.0,74.8594375036663,83000.0,6,23,1,0,0,0,1,0,12,0,1,0,0,0,1,0,0,1,0,0,0
7,111.0,0,59,-76.61369,39.288,18,75,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,6,16,0,0,0,0,1,0,16,0,0,1,0,0,1,0,1,0,0,0,0
4,242.0,5,30,-76.55841,39.29172,73,31,2015,30838.8732876712,26.2565641410353,6.1973849185026,53.179294286226,13.5411069317571,1.79115171054988,26.9747447608812,21.8699623858141,46.5162099229805,67000.0,74.8594375036663,83000.0,2,5,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,1,0,0,0
4,423.0,2,101,-76.56313,39.36011,57,31,2015,53064.02138016356,11.577135059949038,8.478103312130797,58.07189233276602,11.421826176329354,1.754724514927218,60.355161188376194,3.157007531623613,29.019613584727196,103807.22222222222,53.445816869491644,117514.44444444444,2,12,0,0,0,0,1,0,12,0,0,0,1,0,0,0,0,1,0,0,0
5,731.0,8,155,-76.64678,39.31349,67,40,2015,38380.77782690729,21.783262135749073,8.929458747555232,54.720431905691086,11.338160749132474,1.2952769197444944,75.13624810305275,4.907984181522183,16.863098643281724,64342.10526315789,44.118403094751834,81644.73684210527,11,10,1,0,1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0
8,412.0,2,70,-76.59725999999999,39.33169,57,76,2015,35686.137254902,14.2767295597484,9.13288866085172,58.2093381221139,14.7639815289892,2.32170343766034,75.846587993843,1.26988199076449,15.7260133401745,55000.0,40.3649947353663,79200.0,7,13,0,0,0,0,1,0,19,0,0,1,0,0,1,0,1,0,0,0,0
5,142.0,0,162,-76.61775,39.29624,67,40,2015,41170.4607250755,7.5716603569497,18.3622189291927,61.8710134656272,13.5558275884286,8.63990722247278,29.9594098318407,5.77282391598479,52.322659622447,220000.0,64.7467184435098,220000.0,4,23,1,0,1,0,0,0,23,0,1,0,0,0,1,0,0,1,0,0,0
3,823.0,7,232,-76.70485,39.29057,67,27,2015,51537.5820754717,11.1696522655427,8.09616536848412,56.3810665068904,10.6051527860995,0.838825644098262,78.0781905332534,2.83852606351108,15.4433792690234,126000.0,39.162063095899,139500.0,7,10,1,0,0,0,1,0,10,0,0,1,0,0,0,0,0,1,0,0,0
4,232.0,5,29,-76.58075,39.28565,57,31,2015,95362.400309119,2.99860529986053,8.18273092369478,73.9583333333333,10.316265060241,3.79016064257028,2.45983935742972,4.91967871485944,86.8473895582329,302900.0,26.29369945924,285500.0,7,15,0,0,0,0,1,0,11,0,0,1,0,0,0,0,0,1,0,0,0
7,723.0,8,22,-76.65375999999999,39.30329,67,76,2015,31759.0589198036,21.3292117465224,11.0357622672894,52.6069989124176,13.1213613972235,0.204721386987397,97.4409826626575,1.45224233894185,0.358262427227944,17500.0,5.48908692351591,25358.0,10,23,1,0,0,0,1,0,8,1,0,0,0,0,0,0,1,0,0,0,0
8,211.0,5,134,-76.60074,39.28817,67,76,2015,39573.5531914894,38.1044487427466,10.7104984093319,61.3821138211382,5.95616825733475,4.82502651113468,58.4835630965005,8.69565217391304,27.0236832803111,284000.0,61.8036045427342,292900.0,6,18,1,0,0,0,1,0,21,0,1,0,0,0,0,0,1,0,0,0,0
7,311.0,1,121,-76.60613000000001,39.304390000000005,67,76,2015,23625.756916996,25.820991629105,9.5046157846834,53.0750227538682,12.9371993238851,0.0,94.6690937459368,1.91132492523729,2.89949291379535,39500.0,10.1383126509427,32450.0,3,17,1,0,0,0,1,0,17,0,0,0,1,0,0,0,1,0,0,0,0
8,141.0,3,41,-76.61926,39.31117,69,76,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,1,11,0,0,0,0,1,0,11,0,0,0,1,0,0,0,1,0,0,0,0
8,232.0,5,29,-76.57619,39.28174,42,76,2015,95362.400309119,2.99860529986053,8.18273092369478,73.9583333333333,10.316265060241,3.79016064257028,2.45983935742972,4.91967871485944,86.8473895582329,302900.0,26.29369945924,285500.0,7,22,1,0,0,0,1,0,10,0,0,1,0,0,0,0,1,0,0,0,0
4,731.0,8,183,-76.66324,39.31167,57,75,2015,35968.3926701571,18.307426597582,19.2481688927187,47.4903059026282,15.1658767772512,0.269280482550625,94.3558810857389,0.430848772081,1.91727703576045,36100.0,11.3703966048323,41500.0,6,23,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0
3,522.0,3,90,-76.59674,39.36021,67,27,2015,47461.8569277108,12.1056493030081,11.9214912026015,52.830846060043,13.5590267696417,1.19040706114627,90.0296150049358,1.75367284129841,6.47465303989315,104400.0,20.4163641633503,104400.0,1,18,1,0,0,0,1,0,16,0,0,0,1,0,0,0,0,1,0,0,0
8,412.0,2,70,-76.59786,39.33612,67,76,2015,35686.137254902,14.2767295597484,9.13288866085172,58.2093381221139,14.7639815289892,2.32170343766034,75.846587993843,1.26988199076449,15.7260133401745,55000.0,40.3649947353663,79200.0,9,20,1,0,0,0,1,0,12,0,0,1,0,0,1,0,1,0,0,0,0
12,742.0,8,221,-76.6456,39.3081,67,40,2015,24108.1525641026,35.8477743798845,10.729475447867,51.84946513726,11.4061090346694,0.393091893285217,96.4299523134425,0.380203634488981,0.824848562959144,12550.0,7.18959568030168,26000.0,11,13,1,0,0,0,1,0,12,1,0,0,0,0,1,0,0,1,0,0,0
7,822.0,7,210,-76.69081,39.29626,57,40,2015,38042.3778280543,15.983393876492,10.1307189542484,51.6806722689076,14.7992530345472,0.0,96.3702147525677,1.31886087768441,0.992063492063492,45500.0,7.46203896711064,55000.0,2,7,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,1,0,0,0
12,111.0,0,59,-76.6198,39.29156,67,42,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
4,641.0,4,103,-76.6748,39.31624,57,31,2015,35968.3926701571,18.307426597582,19.2481688927187,47.4903059026282,15.1658767772512,0.269280482550625,94.3558810857389,0.430848772081,1.91727703576045,36100.0,11.3703966048323,41500.0,2,5,0,0,0,0,1,0,19,0,0,0,1,1,0,0,0,1,0,0,0
7,111.0,0,59,-76.6211,39.29159,38,54,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,10,15,0,0,0,0,1,0,11,1,0,0,0,0,1,1,0,0,0,0,0
12,713.0,8,104,-76.64273,39.29413,67,109,2015,24108.1525641026,35.8477743798845,10.729475447867,51.84946513726,11.4061090346694,0.393091893285217,96.4299523134425,0.380203634488981,0.824848562959144,12550.0,7.18959568030168,26000.0,10,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3,731.0,7,183,-76.66597,39.31282,67,27,2015,35968.3926701571,18.307426597582,19.2481688927187,47.4903059026282,15.1658767772512,0.269280482550625,94.3558810857389,0.430848772081,1.91727703576045,36100.0,11.3703966048323,41500.0,1,7,1,0,0,0,1,0,7,0,0,0,1,0,0,0,0,1,0,0,0
8,641.0,4,259,-76.68606,39.31479,67,76,2015,39204.7663551402,20.3405865657521,9.37156668863986,54.4605581190947,15.3482751043727,0.0549329817622501,95.0010986596352,1.4062843331136,2.14238628872775,50150.0,11.741920322846,65500.0,5,17,1,0,0,0,1,0,18,0,1,0,0,0,0,0,1,0,0,0,0
